post_id,title,category,char_count,url,published_date,candidate
2343,ブライトン、プレミアリーグ開幕2連勝の衝撃——夏の移籍市場最終盤の動きも総点検,transfers,3059,https://premier-blog.com/2026/09/03/%e3%83%96%e3%83%a9%e3%82%a4%e3%83%88%e3%83%b3%e3%80%81%e3%83%97%e3%83%ac%e3%83%9f%e3%82%a2%e3%83%aa%e3%83%bc%e3%82%b0%e9%96%8b%e5%b9%952%e9%80%a3%e5%8b%9d%e3%81%ae%e8%a1%9d%e6%92%83/,2026-09-03T12:22:05,
983,マン・ユナイテッド、アーセナルと競合しヨルクレス獲得へアプローチ——夏の移籍市場で三つ巴の争奪戦勃発,united,3070,https://premier-blog.com/2026/07/11/%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%80%81%e3%82%a2%e3%83%bc%e3%82%bb%e3%83%8a%e3%83%ab%e3%81%a8%e7%ab%b6%e5%90%88%e3%81%97%e3%83%a8%e3%83%ab%e3%82%af/,2026-07-11T08:49:42,
1623,リヨン逆転突破へ正念場、ユニオン・サン＝ジロワーズvsボード/グリムトは3-3の激戦,column,3070,https://premier-blog.com/2026/08/05/%e3%83%aa%e3%83%a8%e3%83%b3%e9%80%86%e8%bb%a2%e7%aa%81%e7%a0%b4%e3%81%b8%e6%ad%a3%e5%bf%b5%e5%a0%b4%e3%80%81%e3%83%a6%e3%83%8b%e3%82%aa%e3%83%b3%e3%83%bb%e3%82%b5%e3%83%b3%ef%bc%9d%e3%82%b8%e3%83%ad/,2026-08-05T09:49:23,
2172,ブレントフォード vs トッテナム 戦術分析｜開幕節、大型補強のスパーズに衝撃の洗礼,match-reviews,3073,https://premier-blog.com/2026/08/28/%e3%83%96%e3%83%ac%e3%83%b3%e3%83%88%e3%83%95%e3%82%a9%e3%83%bc%e3%83%89-vs-%e3%83%88%e3%83%83%e3%83%86%e3%83%8a%e3%83%a0-%e6%88%a6%e8%a1%93%e5%88%86%e6%9e%90%ef%bd%9c%e9%96%8b%e5%b9%95%e7%af%80/,2026-08-28T09:24:33,
1032,ジェド・スペンス、ワールドカップ中にインター・ミラノ移籍候補に浮上——トッテナムからの売却交渉が本格化か,transfers,3076,https://premier-blog.com/2026/07/14/%e3%82%b8%e3%82%a7%e3%83%89%e3%83%bb%e3%82%b9%e3%83%9a%e3%83%b3%e3%82%b9%e3%80%81%e3%83%af%e3%83%bc%e3%83%ab%e3%83%89%e3%82%ab%e3%83%83%e3%83%97%e4%b8%ad%e3%81%ab%e3%82%a4%e3%83%b3%e3%82%bf%e3%83%bc/,2026-07-14T22:59:18,
2080,フラム vs チェルシー 戦術分析｜ハビ・アロンソ電撃就任初戦、攻撃爛漫の新体制が問いかけた守備の課題,match-reviews,3082,https://premier-blog.com/2026/08/25/%e3%83%95%e3%83%a9%e3%83%a0-vs-%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc-%e6%88%a6%e8%a1%93%e5%88%86%e6%9e%90%ef%bd%9c%e3%83%8f%e3%83%93%e3%83%bb%e3%82%a2%e3%83%ad%e3%83%b3%e3%82%bd%e9%9b%bb/,2026-08-25T09:02:28,
739,レバンドフスキ、37歳でMLSシカゴ・ファイアーに移籍／通算697ゴールの伝説が新天地へ,transfers,3084,https://premier-blog.com/2026/06/30/%e3%83%ac%e3%83%90%e3%83%b3%e3%83%89%e3%83%95%e3%82%b9%e3%82%ad%e3%80%8137%e6%ad%b3%e3%81%a7mls%e3%82%b7%e3%82%ab%e3%82%b4%e3%83%bb%e3%83%95%e3%82%a1%e3%82%a4%e3%82%a2%e3%83%bc%e3%81%ab%e7%a7%bb/,2026-06-30T08:58:16,
545,マテウス・フェルナンデス争奪戦：トッテナムが接触、Man Utdは£8000万ターゲットを£5000万で獲得狙う,united,3085,https://premier-blog.com/2026/06/21/%e3%83%9e%e3%83%86%e3%82%a6%e3%82%b9%e3%83%bb%e3%83%95%e3%82%a7%e3%83%ab%e3%83%8a%e3%83%b3%e3%83%87%e3%82%b9%e4%ba%89%e5%a5%aa%e6%88%a6%ef%bc%9a%e3%83%88%e3%83%83%e3%83%86%e3%83%8a%e3%83%a0%e3%81%8c/,2026-06-21T09:42:11,
1854,クリスティアン・ロメロ、アトレティコ・マドリード移籍が決定——5年契約でメディカル完了,transfers,3086,https://premier-blog.com/2026/08/15/%e3%82%af%e3%83%aa%e3%82%b9%e3%83%86%e3%82%a3%e3%82%a2%e3%83%b3%e3%83%bb%e3%83%ad%e3%83%a1%e3%83%ad%e3%80%81%e3%82%a2%e3%83%88%e3%83%ac%e3%83%86%e3%82%a3%e3%82%b3%e3%83%bb%e3%83%9e%e3%83%89%e3%83%aa/,2026-08-15T11:31:49,
2620,Leeds United vs Newcastle United 戦術分析｜ファルケ采配が輝いたエランド・ロードの第4節、ジャイスル体制に試練,match-reviews,3086,https://premier-blog.com/2026/09/15/leeds-united-vs-newcastle-united-%e6%88%a6%e8%a1%93%e5%88%86%e6%9e%90%ef%bd%9c%e3%83%95%e3%82%a1%e3%83%ab%e3%82%b1%e9%87%87%e9%85%8d%e3%81%8c%e8%bc%9d%e3%81%84%e3%81%9f%e3%82%a8%e3%83%a9%e3%83%b3/,2026-09-15T09:48:28,
1101,ピサSC、アスコリの21歳ウィンガー、シモーネ・ドゥッフィジ獲得に関心,column,3088,https://premier-blog.com/2026/07/16/%e3%83%94%e3%82%b5sc%e3%80%81%e3%82%a2%e3%82%b9%e3%82%b3%e3%83%aa%e3%81%ae21%e6%ad%b3%e3%82%a6%e3%82%a3%e3%83%b3%e3%82%ac%e3%83%bc%e3%80%81%e3%82%b7%e3%83%a2%e3%83%bc%e3%83%8d%e3%83%bb%e3%83%89/,2026-07-16T13:19:57,
1942,グリーンウッドの鮮烈弾！フェネルバフチェがリヨンと激闘を演じたCL予選プレーオフ1stレグ,column,3093,https://premier-blog.com/2026/08/20/%e3%82%b0%e3%83%aa%e3%83%bc%e3%83%b3%e3%82%a6%e3%83%83%e3%83%89%e3%81%ae%e9%ae%ae%e7%83%88%e5%bc%be%ef%bc%81%e3%83%95%e3%82%a7%e3%83%8d%e3%83%ab%e3%83%90%e3%83%95%e3%83%81%e3%82%a7%e3%81%8c%e3%83%aa/,2026-08-20T11:18:33,
1794,ヴィカリオとスズキ、ユベントスの守護神争奪戦——今週中に決着へ,europe,3098,https://premier-blog.com/2026/08/12/%e3%83%b4%e3%82%a3%e3%82%ab%e3%83%aa%e3%82%aa%e3%81%a8%e3%82%b9%e3%82%ba%e3%82%ad%e3%80%81%e3%83%a6%e3%83%99%e3%83%b3%e3%83%88%e3%82%b9%e3%81%ae%e5%ae%88%e8%ad%b7%e7%a5%9e%e4%ba%89%e5%a5%aa%e6%88%a6/,2026-08-12T10:13:41,
2490,ルーク・ショー、CLサバーク戦で欠場の可能性——マン・ユナイテッド左SBの怪我事情と層の薄さ,united,3100,https://premier-blog.com/2026/09/10/%e3%83%ab%e3%83%bc%e3%82%af%e3%83%bb%e3%82%b7%e3%83%a7%e3%83%bc%e3%80%81cl%e3%82%b5%e3%83%90%e3%83%bc%e3%82%af%e6%88%a6%e3%81%a7%e6%ac%a0%e5%a0%b4%e3%81%ae%e5%8f%af%e8%83%bd%e6%80%a7/,2026-09-10T09:27:50,
1288,リサンドロ・マルティネス、W杯決勝で負傷離脱——マンチェスター・ユナイテッドへの影響は,united,3101,https://premier-blog.com/2026/07/23/%e3%83%aa%e3%82%b5%e3%83%b3%e3%83%89%e3%83%ad%e3%83%bb%e3%83%9e%e3%83%ab%e3%83%86%e3%82%a3%e3%83%8d%e3%82%b9%e3%80%81w%e6%9d%af%e6%b1%ba%e5%8b%9d%e3%81%a7%e8%b2%a0%e5%82%b7%e9%9b%a2%e8%84%b1/,2026-07-23T17:32:04,
2552,マンチェスター・ユナイテッドがチケット転売調査で685アカウントを永久追放,united,3101,https://premier-blog.com/2026/09/12/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%81%8c%e3%83%81%e3%82%b1%e3%83%83%e3%83%88%e8%bb%a2%e5%a3%b2%e8%aa%bf/,2026-09-12T09:45:13,
1354,ヤン・ジオマンデ争奪戦：レアル・マドリードとPSGが一騎打ち、マンチェスター・シティは撤退,europe,3109,https://premier-blog.com/2026/07/26/%e3%83%a4%e3%83%b3%e3%83%bb%e3%82%b8%e3%82%aa%e3%83%9e%e3%83%b3%e3%83%87%e4%ba%89%e5%a5%aa%e6%88%a6%ef%bc%9a%e3%83%ac%e3%82%a2%e3%83%ab%e3%83%bb%e3%83%9e%e3%83%89%e3%83%aa%e3%83%bc%e3%83%89%e3%81%a8ps/,2026-07-26T11:06:56,
1324,チェルシー、グラニト・ジャカを£3400万で獲得へ——ハビ・アロンソの&#8221;盟友&#8221;を呼び寄せる,transfers,3112,https://premier-blog.com/2026/07/25/%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%80%81%e3%82%b0%e3%83%a9%e3%83%8b%e3%83%88%e3%83%bb%e3%82%b8%e3%83%a3%e3%82%ab%e3%82%923400%e4%b8%87%e3%81%a7%e7%8d%b2%e5%be%97%e3%81%b8/,2026-07-25T12:03:36,
772,トッテナムがマテウス・フェルナンデス移籍で85億円合意、マン・ユナイテッド獲得失敗か,united,3114,https://premier-blog.com/2026/07/01/%e3%83%88%e3%83%83%e3%83%86%e3%83%8a%e3%83%a0%e3%81%8c%e3%83%9e%e3%83%86%e3%82%a6%e3%82%b9%e3%83%bb%e3%83%95%e3%82%a7%e3%83%ab%e3%83%8a%e3%83%b3%e3%83%87%e3%82%b9%e7%a7%bb%e7%b1%8d%e3%81%a785%e5%84%84/,2026-07-01T09:43:07,
1415,ロドリ、マンチェスター・シティとの契約延長交渉中——レアル・マドリードのオファーに警戒,transfers,3115,https://premier-blog.com/2026/07/28/%e3%83%ad%e3%83%89%e3%83%aa%e3%80%81%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%82%b7%e3%83%86%e3%82%a3%e3%81%a8%e3%81%ae%e5%a5%91%e7%b4%84%e5%bb%b6%e9%95%b7%e4%ba%a4/,2026-07-28T08:31:14,
2101,ルーニーがキャリックに進言——マン・ユナイテッドの先発変更とルイス＝スケリー獲得を強く訴える,united,3115,https://premier-blog.com/2026/08/26/%e3%83%ab%e3%83%bc%e3%83%8b%e3%83%bc%e3%81%8c%e3%82%ad%e3%83%a3%e3%83%aa%e3%83%83%e3%82%af%e3%81%ab%e9%80%b2%e8%a8%80-%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86/,2026-08-26T16:23:08,
2254,WMシステムから4-3-3まで——サッカー戦術フォーメーションの歴史、最大の転換点はどこか？,column,3119,https://premier-blog.com/2026/08/30/wm%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0%e3%81%8b%e3%82%894-3-3%e3%81%be%e3%81%a7-%e3%82%b5%e3%83%83%e3%82%ab%e3%83%bc%e6%88%a6%e8%a1%93%e3%83%95%e3%82%a9%e3%83%bc%e3%83%a1%e3%83%bc/,2026-08-30T09:55:43,
1345,メイソン・マウント、中盤の要として復権なるか——ユナイテッドの£8300万補強後の「隠し玉」,united,3122,https://premier-blog.com/2026/07/26/%e3%83%a1%e3%82%a4%e3%82%bd%e3%83%b3%e3%83%bb%e3%83%9e%e3%82%a6%e3%83%b3%e3%83%88%e3%80%81%e4%b8%ad%e7%9b%a4%e3%81%ae%e8%a6%81%e3%81%a8%e3%81%97%e3%81%a6%e5%be%a9%e6%a8%a9%e3%81%aa%e3%82%8b%e3%81%8b/,2026-07-26T11:06:59,
2368,ハリー・ケイン、ブンデスリーガ通算100ゴール目前——今季の到達は確実か,europe,3130,https://premier-blog.com/2026/09/04/%e3%83%8f%e3%83%aa%e3%83%bc%e3%83%bb%e3%82%b1%e3%82%a4%e3%83%b3%e3%80%81%e3%83%96%e3%83%b3%e3%83%87%e3%82%b9%e3%83%aa%e3%83%bc%e3%82%ac%e9%80%9a%e7%ae%97100%e3%82%b4%e3%83%bc%e3%83%ab%e7%9b%ae/,2026-09-04T12:02:29,
1266,センネ・ラメンス、ワールドカップでの痛恨ミス後に監督交代——マン・ユナイテッドの正GKに何が起きているのか,column,3131,https://premier-blog.com/2026/07/23/%e3%82%bb%e3%83%b3%e3%83%8d%e3%83%bb%e3%83%a9%e3%83%a1%e3%83%b3%e3%82%b9%e3%80%81%e3%83%af%e3%83%bc%e3%83%ab%e3%83%89%e3%82%ab%e3%83%83%e3%83%97%e3%81%a7%e3%81%ae%e7%97%9b%e6%81%a8%e3%83%9f%e3%82%b9/,2026-07-23T17:32:14,
1664,コビー・メイヌー、W杯で出場ゼロ分——トゥヘルの選択が問う若手の未来,column,3131,https://premier-blog.com/2026/08/06/%e3%82%b3%e3%83%93%e3%83%bc%e3%83%bb%e3%83%a1%e3%82%a4%e3%83%8c%e3%83%bc%e3%80%81w%e6%9d%af%e3%81%a7%e5%87%ba%e5%a0%b4%e3%82%bc%e3%83%ad%e5%88%86-%e3%83%88%e3%82%a5%e3%83%98%e3%83%ab/,2026-08-06T10:08:17,
809,メイソン・マウント復活でW杯争いへ、マン・ユナイテッド主要選手の運命,united,3132,https://premier-blog.com/2026/07/01/%e3%83%a1%e3%82%a4%e3%82%bd%e3%83%b3%e3%83%bb%e3%83%9e%e3%82%a6%e3%83%b3%e3%83%88%e5%be%a9%e6%b4%bb%e3%81%a7w%e6%9d%af%e4%ba%89%e3%81%84%e3%81%b8%e3%80%81%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6%e3%83%8a/,2026-07-01T09:42:45,
826,スコールズ激白：ライス外しの3理由、W杯コンゴ戦でアンダーソン先発を主張,united,3141,https://premier-blog.com/2026/07/03/%e3%82%b9%e3%82%b3%e3%83%bc%e3%83%ab%e3%82%ba%e6%bf%80%e7%99%bd%ef%bc%9a%e3%83%a9%e3%82%a4%e3%82%b9%e5%a4%96%e3%81%97%e3%81%ae3%e7%90%86%e7%94%b1%e3%80%81w%e6%9d%af%e3%82%b3%e3%83%b3%e3%82%b4%e6%88%a6/,2026-07-03T13:56:50,
2463,ネビルが名指し批判、ユナイテッドの守備崩壊を招いた3選手とは,united,3141,https://premier-blog.com/2026/09/08/%e3%83%8d%e3%83%93%e3%83%ab%e3%81%8c%e5%90%8d%e6%8c%87%e3%81%97%e6%89%b9%e5%88%a4%e3%80%81%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%81%ae%e5%ae%88%e5%82%99%e5%b4%a9%e5%a3%8a%e3%82%92/,2026-09-08T11:03:15,
860,ACミラン、マリオ・ヒラ獲得に3000万ユーロ提示――週明けにも合意成立か,column,3142,https://premier-blog.com/2026/07/04/ac%e3%83%9f%e3%83%a9%e3%83%b3%e3%80%81%e3%83%9e%e3%83%aa%e3%82%aa%e3%83%bb%e3%83%92%e3%83%a9%e7%8d%b2%e5%be%97%e3%81%ab3000%e4%b8%87%e3%83%a6%e3%83%bc%e3%83%ad%e6%8f%90%e7%a4%ba%e2%80%95%e2%80%95/,2026-07-04T10:33:28,
846,サマービル争奪戦にフラムも参戦——チェルシー・マン・ユナイテッドと3クラブ競合,united,3148,https://premier-blog.com/2026/07/04/%e3%82%b5%e3%83%9e%e3%83%bc%e3%83%93%e3%83%ab%e4%ba%89%e5%a5%aa%e6%88%a6%e3%81%ab%e3%83%95%e3%83%a9%e3%83%a0%e3%82%82%e5%8f%82%e6%88%a6-%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc/,2026-07-04T10:33:35,
2560,バレンシア、セビージャ戦でも無得点敗戦——コルベランの去就に暗雲,column,3150,https://premier-blog.com/2026/09/12/%e3%83%90%e3%83%ac%e3%83%b3%e3%82%b7%e3%82%a2%e3%80%81%e3%82%bb%e3%83%93%e3%83%bc%e3%82%b8%e3%83%a3%e6%88%a6%e3%81%a7%e3%82%82%e7%84%a1%e5%be%97%e7%82%b9%e6%95%97%e6%88%a6-%e3%82%b3/,2026-09-12T09:45:11,
1561,バイエル・レバークーゼン、ケリム・アライベゴヴィッチのユヴェントス移籍を確認――総額最大4000万ユーロ,europe,3155,https://premier-blog.com/2026/08/03/%e3%83%90%e3%82%a4%e3%82%a8%e3%83%ab%e3%83%bb%e3%83%ac%e3%83%90%e3%83%bc%e3%82%af%e3%83%bc%e3%82%bc%e3%83%b3%e3%80%81%e3%82%b1%e3%83%aa%e3%83%a0%e3%83%bb%e3%82%a2%e3%83%a9%e3%82%a4%e3%83%99%e3%82%b4/,2026-08-03T09:49:37,
2055,マンチェスター・ユナイテッド若手MFデヴァニー、ハイバーニアンへローン移籍が決定,united,3155,https://premier-blog.com/2026/08/24/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e8%8b%a5%e6%89%8bmf%e3%83%87%e3%83%b4%e3%82%a1%e3%83%8b%e3%83%bc%e3%80%81/,2026-08-24T09:03:45,
2290,マンチェスター・シティ、エンツォ・フェルナンデス獲得に向けた動き継続も難航,transfers,3160,https://premier-blog.com/2026/09/01/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%82%b7%e3%83%86%e3%82%a3%e3%80%81%e3%82%a8%e3%83%b3%e3%83%84%e3%82%a9%e3%83%bb%e3%83%95%e3%82%a7%e3%83%ab%e3%83%8a%e3%83%b3/,2026-09-01T10:07:23,
2433,エバートン対マンU、衝撃の引き分け後もモイーズ監督が語る「ファンの怒りは消えない」,united,3166,https://premier-blog.com/2026/09/07/%e3%82%a8%e3%83%90%e3%83%bc%e3%83%88%e3%83%b3%e5%af%be%e3%83%9e%e3%83%b3u%e3%80%81%e8%a1%9d%e6%92%83%e3%81%ae%e5%bc%95%e3%81%8d%e5%88%86%e3%81%91%e5%be%8c%e3%82%82%e3%83%a2%e3%82%a4%e3%83%bc%e3%82%ba/,2026-09-07T08:58:06,
1411,チェルシー、ダニー・ウェルベックをブライトンから緊急獲得へ交渉中,united,3167,https://premier-blog.com/2026/07/28/%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%80%81%e3%83%80%e3%83%8b%e3%83%bc%e3%83%bb%e3%82%a6%e3%82%a7%e3%83%ab%e3%83%99%e3%83%83%e3%82%af%e3%82%92%e3%83%96%e3%83%a9%e3%82%a4%e3%83%88%e3%83%b3/,2026-07-28T08:31:17,
2273,トッテナムがチェルシーのムドリク獲得へ交渉開始、デッドラインデー前日に急展開,united,3167,https://premier-blog.com/2026/09/01/%e3%83%88%e3%83%83%e3%83%86%e3%83%8a%e3%83%a0%e3%81%8c%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%81%ae%e3%83%a0%e3%83%89%e3%83%aa%e3%82%af%e7%8d%b2%e5%be%97%e3%81%b8%e4%ba%a4%e6%b8%89%e9%96%8b/,2026-09-01T10:07:30,
873,バイエルンのオリーズ、W杯5アシストで世界最高峰へ　24歳フランス代表の素顔,europe,3174,https://premier-blog.com/2026/07/05/%e3%83%90%e3%82%a4%e3%82%a8%e3%83%ab%e3%83%b3%e3%81%ae%e3%82%aa%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%81w%e6%9d%af5%e3%82%a2%e3%82%b7%e3%82%b9%e3%83%88%e3%81%a7%e4%b8%96%e7%95%8c%e6%9c%80%e9%ab%98%e5%b3%b0/,2026-07-05T09:23:40,
1959,バンバ・ディエン、ラツィオ医療検査へ——フリーのセネガル代表FWが来伊,column,3175,https://premier-blog.com/2026/08/20/%e3%83%90%e3%83%b3%e3%83%90%e3%83%bb%e3%83%87%e3%82%a3%e3%82%a8%e3%83%b3%e3%80%81%e3%83%a9%e3%83%84%e3%82%a3%e3%82%aa%e5%8c%bb%e7%99%82%e6%a4%9c%e6%9f%bb%e3%81%b8-%e3%83%95%e3%83%aa/,2026-08-20T11:18:25,
1814,チェルシーがガルナチョ獲得後、マン・ユナイテッドが狙う£80m選手にアプローチか,united,3176,https://premier-blog.com/2026/08/13/%e3%83%81%e3%82%a7%e3%83%ab%e3%82%b7%e3%83%bc%e3%81%8c%e3%82%ac%e3%83%ab%e3%83%8a%e3%83%81%e3%83%a7%e7%8d%b2%e5%be%97%e5%be%8c%e3%80%81%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86/,2026-08-13T09:20:09,
2293,エル・クラシコからジョロフ・ダービーまで——世界サッカーを彩る名物ダービーマッチは何カード？,column,3181,https://premier-blog.com/2026/09/01/%e3%82%a8%e3%83%ab%e3%83%bb%e3%82%af%e3%83%a9%e3%82%b7%e3%82%b3%e3%81%8b%e3%82%89%e3%82%b8%e3%83%a7%e3%83%ad%e3%83%95%e3%83%bb%e3%83%80%e3%83%bc%e3%83%93%e3%83%bc%e3%81%be%e3%81%a7/,2026-09-01T10:07:21,
977,マンチェスター・ユナイテッド、エデルソン移籍破談か——£3500万の取引に暗雲,united,3184,https://premier-blog.com/2026/07/11/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e3%80%81%e3%82%a8%e3%83%87%e3%83%ab%e3%82%bd%e3%83%b3%e7%a7%bb%e7%b1%8d/,2026-07-11T08:49:48,
1359,インテル、クリスティアン・ロメロ獲得に正式関心表明——バルセロナとの争奪戦へ,transfers,3186,https://premier-blog.com/2026/07/26/%e3%82%a4%e3%83%b3%e3%83%86%e3%83%ab%e3%80%81%e3%82%af%e3%83%aa%e3%82%b9%e3%83%86%e3%82%a3%e3%82%a2%e3%83%b3%e3%83%bb%e3%83%ad%e3%83%a1%e3%83%ad%e7%8d%b2%e5%be%97%e3%81%ab%e6%ad%a3%e5%bc%8f%e9%96%a2/,2026-07-26T11:06:54,
2169,プレミアリーグ昇格クラブの残留成功率データ：直近2シーズン連続で3チーム全滅の衝撃,data,3191,https://premier-blog.com/2026/08/28/%e3%83%97%e3%83%ac%e3%83%9f%e3%82%a2%e3%83%aa%e3%83%bc%e3%82%b0%e6%98%87%e6%a0%bc%e3%82%af%e3%83%a9%e3%83%96%e3%81%ae%e6%ae%8b%e7%95%99%e6%88%90%e5%8a%9f%e7%8e%87%e3%83%87%e3%83%bc%e3%82%bf%ef%bc%9a/,2026-08-28T09:24:35,
548,マテウス・フェルナンデス移籍争奪戦：マン・ユナイテッドが8000万ポンドでアーセナル・レアルを抑えリード,united,3194,https://premier-blog.com/2026/06/21/%e3%83%9e%e3%83%86%e3%82%a6%e3%82%b9%e3%83%bb%e3%83%95%e3%82%a7%e3%83%ab%e3%83%8a%e3%83%b3%e3%83%87%e3%82%b9%e7%a7%bb%e7%b1%8d%e4%ba%89%e5%a5%aa%e6%88%a6%ef%bc%9a%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6-2/,2026-06-21T09:42:09,
2538,マンチェスター・ユナイテッド vs サバーFK 戦術分析｜CLリーグフェーズ第1節・1003日ぶりの欧州最高峰舞台でキャリックが見せた采配の妙,match-reviews,3203,https://premier-blog.com/2026/09/11/%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89-vs-%e3%82%b5%e3%83%90%e3%83%bcfk-%e6%88%a6%e8%a1%93%e5%88%86%e6%9e%90/,2026-09-11T10:18:57,
2003,ジョシュア・ジルクゼー、マン・ユナイテッド退団に現実味――アストン・ビラも争奪戦に参戦か,united,3204,https://premier-blog.com/2026/08/22/%e3%82%b8%e3%83%a7%e3%82%b7%e3%83%a5%e3%82%a2%e3%83%bb%e3%82%b8%e3%83%ab%e3%82%af%e3%82%bc%e3%83%bc%e3%80%81%e3%83%9e%e3%83%b3%e3%83%bb%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89%e9%80%80/,2026-08-22T10:51:15,
798,RBライプツィヒがヤン・ディオマンデの去就を明確化、€130mを要求しリバプールの€100m入札を拒否,column,3205,https://premier-blog.com/2026/07/01/rb%e3%83%a9%e3%82%a4%e3%83%97%e3%83%84%e3%82%a3%e3%83%92%e3%81%8c%e3%83%a4%e3%83%b3%e3%83%bb%e3%83%87%e3%82%a3%e3%82%aa%e3%83%9e%e3%83%b3%e3%83%87%e3%81%ae%e5%8e%bb%e5%b0%b1%e3%82%92%e6%98%8e%e7%a2%ba/,2026-07-01T09:42:53,
1608,リバプールがクアンサー放出拒否？バイエル・レバークーゼンが獲得交渉開始,europe,3208,https://premier-blog.com/2026/08/05/%e3%83%aa%e3%83%90%e3%83%97%e3%83%bc%e3%83%ab%e3%81%8c%e3%82%af%e3%82%a2%e3%83%b3%e3%82%b5%e3%83%bc%e6%94%be%e5%87%ba%e6%8b%92%e5%90%a6%ef%bc%9f%e3%83%90%e3%82%a4%e3%82%a8%e3%83%ab%e3%83%bb%e3%83%ac/,2026-08-05T09:49:32,
2603,ハーランドがマンチェスター・ダービーを決定。カラガーがアーセナルに言及,united,3215,https://premier-blog.com/2026/09/15/%e3%83%8f%e3%83%bc%e3%83%a9%e3%83%b3%e3%83%89%e3%81%8c%e3%83%9e%e3%83%b3%e3%83%81%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bc%e3%83%bb%e3%83%80%e3%83%bc%e3%83%93%e3%83%bc%e3%82%92%e6%b1%ba%e5%ae%9a%e3%80%82/,2026-09-15T09:42:33,
1618,トッテナム、サビーニョ獲得交渉中もシティが難色——代替候補にペドロ・ネトの名,transfers,3216,https://premier-blog.com/2026/08/05/%e3%83%88%e3%83%83%e3%83%86%e3%83%8a%e3%83%a0%e3%80%81%e3%82%b5%e3%83%93%e3%83%bc%e3%83%8b%e3%83%a7%e7%8d%b2%e5%be%97%e4%ba%a4%e6%b8%89%e4%b8%ad%e3%82%82%e3%82%b7%e3%83%86%e3%82%a3%e3%81%8c%e9%9b%a3/,2026-08-05T09:49:26,
2328,アントワーヌ・マルシャル、プレミアリーグ復帰を熱望——エバートン・スパーズら複数クラブが獲得を検討,united,3216,https://premier-blog.com/2026/09/03/%e3%82%a2%e3%83%b3%e3%83%88%e3%83%af%e3%83%bc%e3%83%8c%e3%83%bb%e3%83%9e%e3%83%ab%e3%82%b7%e3%83%a3%e3%83%ab%e3%80%81%e3%83%97%e3%83%ac%e3%83%9f%e3%82%a2%e3%83%aa%e3%83%bc%e3%82%b0%e5%be%a9%e5%b8%b0/,2026-09-03T12:22:16,
2507,ユナイテッドCL復帰戦でセスコ初先発弾など4得点、マンCの3億ポンド超中盤と比較される新コンビとは,united,3216,https://premier-blog.com/2026/09/11/%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89cl%e5%be%a9%e5%b8%b0%e6%88%a6%e3%81%a7%e3%82%bb%e3%82%b9%e3%82%b3%e5%88%9d%e5%85%88%e7%99%ba%e5%bc%be%e3%81%aa%e3%81%a94%e5%be%97%e7%82%b9/,2026-09-11T10:19:12,
